runId	mainClass	args	outputDir	dependsOn	block	action	taskSetId	size	machines	setupType	scaleLevel	windowLevel	algorithm	outsourcingModel	outsourcingRate	discountLevel
seed-n050-set02-m4-family-base-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-base-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/base/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-base-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-base-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-base-wwide-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-base-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-base-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/base/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-base-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-base-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-base-wzero-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-high-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-high-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/high-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-high-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-high-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-high-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/high-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-high-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wwide-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-high-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-high-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/high-heterogeneous/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-high-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-high-wzero-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-medium-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-medium-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/medium-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-medium-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-medium-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-medium-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/medium-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-medium-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wwide-f3		seed	seed				family						not-applicable
seed-n050-set02-m4-family-medium-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set02-m4-family-medium-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set02/family/medium-heterogeneous/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set02-m4-family-medium-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set02-m4-family-medium-wzero-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-base-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-base-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/base/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-base-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-base-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-base-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/base/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-base-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wwide-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-base-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-base-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/base/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-base-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-base-wzero-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-high-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-high-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/high-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-high-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-high-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-high-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/high-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-high-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wwide-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-high-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-high-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/high-heterogeneous/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-high-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-high-wzero-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-medium-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-medium-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/medium-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-medium-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-medium-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-medium-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/medium-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-medium-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wwide-f3		seed	seed				family						not-applicable
seed-n050-set03-m4-family-medium-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set03-m4-family-medium-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set03/family/medium-heterogeneous/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set03-m4-family-medium-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set03-m4-family-medium-wzero-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-base-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-base-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/base/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-base-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-base-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-base-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/base/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-base-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wwide-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-base-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-base-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/base/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-base-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-base-wzero-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-high-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-high-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/high-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-high-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-high-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-high-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/high-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-high-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wwide-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-high-wzero-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-high-wzero-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/high-heterogeneous/zero/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-high-wzero-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wzero-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-high-wzero-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-medium-wnarrow-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-medium-wnarrow-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/medium-heterogeneous/narrow/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-medium-wnarrow-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-medium-wnarrow-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-medium-wnarrow-f3		seed	seed				family						not-applicable
seed-n050-set04-m4-family-medium-wwide-f3	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n050-set04-m4-family-medium-wwide-f3" --instance="D:/ccx_work/考虑交付的机器调度/work1/instances/family-count-balanced-20260914/data/n050-set04/family/medium-heterogeneous/wide/m4.dat" --seedFile="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/seeds/n050-set04-m4-family-medium-wwide-f3.seed" --outputDir="D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-medium-wwide-f3"	D:/ccx_work/考虑交付的机器调度/work1/experiments/20260914-balanced-family-ti-le60/runs/seeds/seed-n050-set04-m4-family-medium-wwide-f3		seed	seed				family						not-applicable
